zone;centerX;centerY;nRequests;sumWaitTime;meanWaitTime;min;max;p95;p90;p80;p75;p50
504;473000.0;5731000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
505;473000.0;5733000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
506;473000.0;5735000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
507;473000.0;5737000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
508;473000.0;5739000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
51;441000.0;5753000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
510;473000.0;5743000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
511;473000.0;5745000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
516;473000.0;5755000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
518;473000.0;5759000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
519;473000.0;5761000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
523;475000.0;5711000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
524;475000.0;5713000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
528;475000.0;5721000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
53;441000.0;5757000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
530;475000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
531;475000.0;5727000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
532;475000.0;5729000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
533;475000.0;5731000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
534;475000.0;5733000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
535;475000.0;5735000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
536;475000.0;5737000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
541;475000.0;5747000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
542;475000.0;5749000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
543;475000.0;5751000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
544;475000.0;5753000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
545;475000.0;5755000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
546;475000.0;5757000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
547;475000.0;5759000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
548;475000.0;5761000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
549;475000.0;5763000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
552;477000.0;5711000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
553;477000.0;5713000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
554;477000.0;5715000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
557;477000.0;5721000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
558;477000.0;5723000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
562;477000.0;5731000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
563;477000.0;5733000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
564;477000.0;5735000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
565;477000.0;5737000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
570;477000.0;5747000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
571;477000.0;5749000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
572;477000.0;5751000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
573;477000.0;5753000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
574;477000.0;5755000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
575;477000.0;5757000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
576;477000.0;5759000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
577;477000.0;5761000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
578;477000.0;5763000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
579;477000.0;5765000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
583;479000.0;5715000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
585;479000.0;5719000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
588;479000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
59;443000.0;5711000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
590;479000.0;5729000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
6;439000.0;5721000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
60;443000.0;5713000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
601;479000.0;5751000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
602;479000.0;5753000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
603;479000.0;5755000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
604;479000.0;5757000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
605;479000.0;5759000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
606;479000.0;5761000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
607;479000.0;5763000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
61;443000.0;5715000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
612;481000.0;5715000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
613;481000.0;5717000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
616;481000.0;5723000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
617;481000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
618;481000.0;5727000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
619;481000.0;5729000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
62;443000.0;5717000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
63;443000.0;5719000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
630;481000.0;5751000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
631;481000.0;5753000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
632;481000.0;5755000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
636;481000.0;5763000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
637;481000.0;5765000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
64;443000.0;5721000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
642;483000.0;5717000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
643;483000.0;5719000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
644;483000.0;5721000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
646;483000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
65;443000.0;5723000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
66;443000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
71;443000.0;5735000.0;1;458;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0
72;443000.0;5737000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
73;443000.0;5739000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
74;443000.0;5741000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
75;443000.0;5743000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
76;443000.0;5745000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
77;443000.0;5747000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
78;443000.0;5749000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
79;443000.0;5751000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
8;439000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
80;443000.0;5753000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
81;443000.0;5755000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
85;443000.0;5763000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
86;443000.0;5765000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
88;445000.0;5711000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
92;445000.0;5719000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
93;445000.0;5721000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
94;445000.0;5723000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
95;445000.0;5725000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
96;445000.0;5727000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
99;445000.0;5733000.0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
outsideOfDrtZonalSystem;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
